Data,Ora,Luogo,Tipologia,Feriti,latitude,longitude,Anno,Stagione,Mese,Giorno settimana,Giorno mese,Feriale/Weekend,Giorno/Notte,Condizioni luce (Visibilità),Fascia oraria (4 fasce),Fascia oraria dettagliata (6 fasce),Ora di punta (Picchi di traffico),UPL,Quartiere,Circoscrizione,Indirizzo,Coidvia
22/02/2016,07:12:00,VIALE REGIONE SICILIANA carreggiata centrale ALT. P.ZZ,C,,38.128652,13.32982,2016,Inverno,Febbraio,Lunedì,22,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
01/11/2016,10:48:00,VIA UDITORE intersezione VIA ALEARDI ALEARDO,C,,38.126945,13.328353,2016,Autunno,Novembre,Martedì,1,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA ALEARDI ALEARDO,1640
07/11/2016,09:36:00,VIALE LEONARDO DA VINCI intersezione con VIA UDITORE,F,,38.128057,13.327324,2016,Autunno,Novembre,Lunedì,7,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
30/04/2016,09:36:00,VIA DI BLASI E. GIOVANNI intersezione VIA TELESINO,F,,38.122672,13.326922,2016,Primavera,Aprile,Sabato,30,Weekend,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA DI BLASI G. EVANGELISTA,16390
28/12/2016,10:48:00,VIA SAVONAROLA GIROLAMO,F,,38.121982,13.32088,2016,Autunno,Dicembre,Mercoledì,28,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA SAVONAROLA GIROLAMO,46690
22/12/2016,07:12:00,VIALE LEONARDO DA VINCI altezza del civico 154,C,,38.127514,13.325237,2016,Autunno,Dicembre,Giovedì,22,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
02/01/2017,12:50:00,VIALE LEONARDO DA VINCI intersezione VIA TINTORETTO JACOPO,F,,38.126868,13.326347,2017,Inverno,Gennaio,Lunedì,2,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
08/01/2017,10:00:00,VIALE LEONARDO DA VINCI intersezione con VIA CASALINI,C,,38.126868,13.326347,2017,Inverno,Gennaio,Domenica,8,Weekend,Giorno,Luce,Mattina,Mattina,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
07/01/2017,19:00:00,VIALE LEONARDO DA VINCI intersezione con VIA CASALINI,C,,38.126868,13.326347,2017,Inverno,Gennaio,Sabato,7,Weekend,Giorno,Buio,Sera,Sera,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
24/01/2017,12:15:00,VIALE REGIONE SICILIANA altezza del civico 2176,F,,38.123075,13.328682,2017,Inverno,Gennaio,Martedì,24,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE REGIONE SICILIANA N.O.,41410
27/01/2017,19:30:00,VIA DI GIORGI FERDINANDO di fronte 7,F,,38.126265,13.326648,2017,Inverno,Gennaio,Venerdì,27,Feriale,Giorno,Buio,Sera,Sera,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA DI GIORGI FERDINANDO,16540
02/02/2017,08:00:00,VIALE LEONARDO DA VINCI nr. 392,F,,38.126652,13.315756,2017,Inverno,Febbraio,Giovedì,2,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
03/02/2017,17:00:00,VIA NUZZO DOMENICO MASSIMO di fronte al civico 2324 A,F,,38.124767,13.328471,2017,Inverno,Febbraio,Venerdì,3,Feriale,Giorno,Buio,Pomeriggio,Pomeriggio,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA NUZZO DOMENICO MASSIMO,60660
13/02/2017,16:55:00,VIA UDITORE nr. 6g,C,,38.127547,13.32774,2017,Inverno,Febbraio,Lunedì,13,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA LONGO GIACOMO,24850
09/02/2017,08:45:00,VIA SILVESTRI IGNAZIO altezza del civico 1,F,,38.12442,13.321827,2017,Inverno,Febbraio,Giovedì,9,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA DI STEFANO GIUSEPPE,16900
28/02/2017,15:50:00,VIA DI GIORGI FERDINANDO intersezione VIA TELESINO ALESSANDRO,C,,38.12603,13.327211,2017,Inverno,Febbraio,Martedì,28,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA DI GIORGI FERDINANDO,16540
07/03/2017,09:10:00,VIALE LEONARDO DA VINCI nr. 240,C,,38.12691,13.323472,2017,Inverno,Marzo,Martedì,7,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
05/03/2017,14:00:00,VIA S.MARIA MAZZARELLO altezza (spec.) Media Word,C,,38.120817,13.327377,2017,Inverno,Marzo,Domenica,5,Weekend,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA S. MARIA MAZZARELLO,45670
22/03/2017,07:50:00,VIA GIAQUINTO CORRADO altezza del civico 26,F,,38.126707,13.324363,2017,Inverno,Marzo,Mercoledì,22,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA GIAQUINTO CORRADO,20840
22/03/2017,08:25:00,VIALE LEONARDO DA VINCI intersezione VIA COLLEGIO ROMANO,C,,38.126868,13.326347,2017,Inverno,Marzo,Mercoledì,22,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
26/03/2017,08:15:00,VIALE LEONARDO DA VINCI altezza (inters.) VIA RUGGERI LEONARDO,F,,38.126868,13.326347,2017,Inverno,Marzo,Domenica,26,Weekend,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
27/03/2017,15:50:00,VIALE LEONARDO DA VINCI intersezione VIA GIAQUINTO CORRADO,C,,38.126868,13.326347,2017,Inverno,Marzo,Lunedì,27,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
30/03/2017,09:00:00,VIALE LEONARDO DA VINCI intersezione VIA MUNTER FEDERICO,C,,38.126868,13.326347,2017,Inverno,Marzo,Giovedì,30,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
21/03/2017,09:30:00,VIALE LEONARDO DA VINCI lato MONTE FERDICO,C,,38.126868,13.326347,2017,Inverno,Marzo,Martedì,21,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
15/04/2017,22:00:00,VIALE LEONARDO DA VINCI intersezione con VIA CASALINI,F,,38.126868,13.326347,2017,Primavera,Aprile,Sabato,15,Weekend,Notte,Buio,Notte,Notte,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
23/04/2017,04:00:00,VIALE LEONARDO DA VINCI altezza (spec.) campo Ribolla,C,,38.126868,13.326347,2017,Primavera,Aprile,Domenica,23,Weekend,Notte,Buio,Notte,Notte,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
29/04/2017,13:30:00,VIALE LEONARDO DA VINCI intersezione con VIA  BEATO ANGELICO,C,,38.126868,13.326347,2017,Primavera,Aprile,Sabato,29,Weekend,Giorno,Luce,Pomeriggio,Pranzo,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
02/05/2017,08:00:00,VIALE LEONARDO DA VINCI intersezione VIA UDITORE,C,,38.126868,13.326347,2017,Primavera,Maggio,Martedì,2,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
06/05/2017,19:00:00,VIALE LEONARDO DA VINCI intersezione VIA BEATO ANGELICO,F,,38.126868,13.326347,2017,Primavera,Maggio,Sabato,6,Weekend,Giorno,Buio,Sera,Sera,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
08/05/2017,11:15:00,VIALE LEONARDO DA VINCI in direzione di snc VIA CASALINI,F,,38.126868,13.326347,2017,Primavera,Maggio,Lunedì,8,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
11/05/2017,23:30:00,VIALE LEONARDO DA VINCI intersezione VIA CARNEVALE EMANUELE,F,,38.126868,13.326347,2017,Primavera,Maggio,Giovedì,11,Feriale,Notte,Buio,Notte,Notte,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
11/05/2017,14:35:00,VIALE LEONARDO DA VINCI nr. 184,C,,38.127683,13.326779,2017,Primavera,Maggio,Giovedì,11,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
14/05/2017,04:30:00,VIALE LEONARDO DA VINCI nr. 214/l,F,,38.1275,13.325645,2017,Primavera,Maggio,Domenica,14,Weekend,Notte,Buio,Notte,Notte,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
13/05/2017,14:30:00,VIALE LEONARDO DA VINCI nr. 204,C,,38.127511,13.325601,2017,Primavera,Maggio,Sabato,13,Weekend,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
23/05/2017,05:30:00,VIALE LEONARDO DA VINCI intersezione con VIA UDITORE,F,,38.126868,13.326347,2017,Primavera,Maggio,Martedì,23,Feriale,Notte,Buio,Notte,Notte,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
24/05/2017,09:00:00,VIALE LEONARDO DA VINCI angolo VIA GIAQUINTO CORRADO,F,,38.126868,13.326347,2017,Primavera,Maggio,Mercoledì,24,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
29/05/2017,14:35:00,VIA SAVONAROLA GIROLAMO altezza del civico 11,F,,38.122321,13.320924,2017,Primavera,Maggio,Lunedì,29,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA SAVONAROLA GIROLAMO,46690
30/05/2017,22:20:00,VIALE LEONARDO DA VINCI intersezione VIA RUGGERI LEONARDO,R,,38.126868,13.326347,2017,Primavera,Maggio,Martedì,30,Feriale,Notte,Buio,Notte,Notte,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
02/06/2017,17:10:00,VIA DI BLASI E. GIOVANNI altezza del civico 102A,C,,38.12355,13.31957,2017,Primavera,Giugno,Venerdì,2,Feriale,Giorno,Buio,Pomeriggio,Pomeriggio,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA DI BLASI G. EVANGELISTA,16390
26/05/2017,19:48:00,VIALE LEONARDO DA VINCI altezza (inters.) VIALE REGIONE SICILIANA N.O.,C,,38.126868,13.326347,2017,Primavera,Maggio,Venerdì,26,Feriale,Giorno,Buio,Sera,Sera,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
29/06/2017,21:00:00,VIA DI STEFANO GIUSEPPE intersezione con LARGO NOBILE ETTORE,F,,38.124337,13.321035,2017,Primavera,Giugno,Giovedì,29,Feriale,Notte,Buio,Sera,Sera,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA DI STEFANO GIUSEPPE,16900
19/07/2017,15:00:00,VIA RUGGERI LEONARDO intersezione con VIA DI STEFANO GIUSEPPE,F,,38.12554,13.318316,2017,Estate,Luglio,Mercoledì,19,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA SANGIORGI SALVATORE,46360
03/08/2017,15:10:00,VIALE LEONARDO DA VINCI di fronte VIA ROMANIA,F,,38.126868,13.326347,2017,Estate,Agosto,Giovedì,3,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
14/08/2017,11:30:00,VIALE LEONARDO DA VINCI altezza del civico 184,C,,38.127683,13.326779,2017,Estate,Agosto,Lunedì,14,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
19/08/2017,23:50:00,VIA SANGIORGI SALVATORE intersezione con VIA RUGGERI LEONARDO,F,,38.125592,13.320215,2017,Estate,Agosto,Sabato,19,Weekend,Notte,Buio,Notte,Notte,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA SANGIORGI SALVATORE,46360
08/09/2017,02:45:00,VIA SILVESTRI IGNAZIO nr. 7/a,F,,38.125942,13.32142,2017,Estate,Settembre,Venerdì,8,Feriale,Notte,Buio,Notte,Notte,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA SILVESTRI IGNAZIO,48240
19/09/2017,08:39:00,VIA RUGGERI LEONARDO intersezione VIALE LEONARDO DA VINCI,C,,38.12554,13.318316,2017,Estate,Settembre,Martedì,19,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA SANGIORGI SALVATORE,46360
26/09/2017,15:15:00,VIALE LEONARDO DA VINCI intersezione VIA UDITORE,C,,38.126868,13.326347,2017,Estate,Settembre,Martedì,26,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
20/09/2017,15:35:00,VIALE LEONARDO DA VINCI intersezione con PIAZZA EINSTEIN ALBERT,C,,38.126868,13.326347,2017,Estate,Settembre,Mercoledì,20,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PASSAGGIO LEONARDO DA VINCI,23970
03/10/2017,08:00:00,VIA AGORDAT intersezione con VIA DI BLASI E. GIOVANNI,F,,38.124124,13.313495,2017,Autunno,Ottobre,Martedì,3,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA SCIARA SCIAT,47220
10/11/2017,14:15:00,VIA SAVONAROLA GIROLAMO intersezione con VIA DI BLASI E. GIOVANNI,F,,38.121539,13.32092,2017,Autunno,Novembre,Venerdì,10,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA SAVONAROLA GIROLAMO,46690
30/11/2017,09:10:00,VIALE LEONARDO DA VINCI altezza del civico 394,F,,38.126589,13.315123,2017,Autunno,Novembre,Giovedì,30,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
27/12/2017,21:00:00,VIALE LEONARDO DA VINCI altezza del civico 154/D,F,,38.127931,13.327848,2017,Autunno,Dicembre,Mercoledì,27,Feriale,Notte,Buio,Sera,Sera,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA UDITORE,54470
12/01/2018,12:05:00,VIALE REGIONE SICILIANA N.O. altezza del civico 486,F,1,38.125194,13.329378,2018,Inverno,Gennaio,Venerdì,12,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE REGIONE SICILIANA N.O.,41410
13/01/2018,08:15:00,VIALE REGIONE SICILIANA altezza (inters.) VIA ROSSO,F,1,38.120432,13.328739,2018,Inverno,Gennaio,Sabato,13,Weekend,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE REGIONE SICILIANA N.O.,41410
14/01/2018,12:50:00,VIA GUARNERI ANDREA pressi civico df 1,C,,38.124829,13.319985,2018,Inverno,Gennaio,Domenica,14,Weekend,Giorno,Luce,Pomeriggio,Pranzo,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA GUARNERI ANDREA,22190
18/01/2018,10:50:00,VIALE REGIONE SICILIANA N.O. intersezione VIA DI BLASI E. GIOVANNI,C,,38.122395,13.328772,2018,Inverno,Gennaio,Giovedì,18,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE REGIONE SICILIANA N.O.,41410
23/01/2018,14:40:00,VIALE LEONARDO DA VINCI di fronte al civico 282,F,1,38.126916,13.32216,2018,Inverno,Gennaio,Martedì,23,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
31/01/2018,19:45:00,VIALE REGIONE SICILIANA N.O. carreggiata centrale ALT. N? 273,C,,38.123526,13.329108,2018,Inverno,Gennaio,Mercoledì,31,Feriale,Giorno,Buio,Sera,Sera,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE REGIONE SICILIANA N.O.,41410
03/02/2018,16:30:00,VIA UDITORE intersezione con VIA ALEARDI ALEARDO,F,1,38.126928,13.328349,2018,Inverno,Febbraio,Sabato,3,Weekend,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA ALEARDI ALEARDO,1640
02/02/2018,14:00:00,VIALE LEONARDO DA VINCI intersezione con VIA PALMINTERI ANTONINO,C,,38.126944,13.322289,2018,Inverno,Febbraio,Venerdì,2,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
07/02/2018,14:15:00,VIALE REGIONE SICILIANA altezza (spec.) palo tram pc223,C,,38.123255,13.329064,2018,Inverno,Febbraio,Mercoledì,7,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE REGIONE SICILIANA N.O.,41410
05/02/2018,17:30:00,VIALE LEONARDO DA VINCI altezza (inters.) PIAZZA EINSTEIN ALBERT,C,,38.128461,13.329519,2018,Inverno,Febbraio,Lunedì,5,Feriale,Giorno,Buio,Pomeriggio,Pomeriggio,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PIAZZA EINSTEIN ALBERT,17460
16/02/2018,09:30:00,VIALE LEONARDO DA VINCI di fronte al civico 132,C,,38.128272,13.328345,2018,Inverno,Febbraio,Venerdì,16,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
21/02/2018,10:00:00,LARGO NOBILE ETTORE intersezione VIA DI STEFANO GIUSEPPE,F,1,38.124244,13.320821,2018,Inverno,Febbraio,Mercoledì,21,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA DI STEFANO GIUSEPPE,16900
22/02/2018,14:55:00,VIALE LEONARDO DA VINCI intersezione con VIA UDITORE,F,1,38.128048,13.327355,2018,Inverno,Febbraio,Giovedì,22,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
13/02/2018,02:00:00,VIALE REGIONE SICILIANA N.O. altezza (inters.) VIA SETTEMBRINI LUIGI,C,,38.122933,13.328997,2018,Inverno,Febbraio,Martedì,13,Feriale,Notte,Buio,Notte,Notte,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE REGIONE SICILIANA N.O.,41410
24/02/2018,11:10:00,VIALE LEONARDO DA VINCI intersezione con VIA SILVESTRI IGNAZIO,F,1,38.126914,13.321161,2018,Inverno,Febbraio,Sabato,24,Weekend,Giorno,Luce,Mattina,Mattina,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
25/02/2018,13:45:00,VIALE LEONARDO DA VINCI intersezione con VIA SILVESTRI IGNAZIO,C,,38.126934,13.321178,2018,Inverno,Febbraio,Domenica,25,Weekend,Giorno,Luce,Pomeriggio,Pranzo,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
23/02/2018,19:30:00,VIA SAVONAROLA GIROLAMO di fronte al civico 11,F,1,38.122321,13.320924,2018,Inverno,Febbraio,Venerdì,23,Feriale,Giorno,Buio,Sera,Sera,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA SAVONAROLA GIROLAMO,46690
26/02/2018,11:45:00,VIA TELESINO ALESSANDRO nr. 49,F,1,38.124306,13.327574,2018,Inverno,Febbraio,Lunedì,26,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA GORGIA DA LENTINI,21630
02/03/2018,09:05:00,VIALE LEONARDO DA VINCI altezza del civico 210,C,,38.12743,13.32488,2018,Inverno,Marzo,Venerdì,2,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
12/03/2018,10:00:00,VIALE REGIONE SICILIANA N.O. intersezione VIA LENTINI,F,1,38.124282,13.32912,2018,Inverno,Marzo,Lunedì,12,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE REGIONE SICILIANA N.O.,41410
19/03/2018,18:00:00,VIALE REGIONE SICILIANA N.O. carr. centrale 2176,C,,38.123019,13.328808,2018,Inverno,Marzo,Lunedì,19,Feriale,Giorno,Buio,Sera,Sera,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE REGIONE SICILIANA N.O.,41410
16/03/2018,10:30:00,VIALE LEONARDO DA VINCI altezza del civico 154,C,,38.128208,13.327914,2018,Inverno,Marzo,Venerdì,16,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
21/03/2018,17:30:00,VIALE LEONARDO DA VINCI in prossimit? di penny supermerc,F,1,38.127217,13.323819,2018,Inverno,Marzo,Mercoledì,21,Feriale,Giorno,Buio,Pomeriggio,Pomeriggio,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
27/03/2018,08:25:00,PIAZZA EINSTEIN ALBERT direzione TP/CT VIALE REGIONE SICILIANA,C,,38.128065,13.329687,2018,Inverno,Marzo,Martedì,27,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE REGIONE SICILIANA N.O.,41410
27/03/2018,09:20:00,PIAZZA EINSTEIN ALBERT lato monte,C,,38.128467,13.32891,2018,Inverno,Marzo,Martedì,27,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE LEONARDO DA VINCI,23980
11/04/2018,19:05:00,VIALE REGIONE SICILIANA N.O. altezza del civico 2246,C,,38.12391,13.328718,2018,Primavera,Aprile,Mercoledì,11,Feriale,Giorno,Buio,Sera,Sera,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PIAZZA ZANCA ANTONIO,58580
12/04/2018,10:00:00,PIAZZA EINSTEIN ALBERT intersezione VIALE LEONARDO DA VINCI,F,2,38.128523,13.329757,2018,Primavera,Aprile,Giovedì,12,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,PIAZZA EINSTEIN ALBERT,17460
18/04/2018,10:00:00,VIALE REGIONE SICILIANA N.O. intersezione con VIA DI BLASI E. GIOVANNI,F,1,38.122396,13.328944,2018,Primavera,Aprile,Mercoledì,18,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIA DI BLASI G. EVANGELISTA,16390
20/04/2018,12:20:00,VIALE REGIONE SICILIANA carr. centrale DIR. TP,F,1,38.124934,13.32913,2018,Primavera,Aprile,Venerdì,20,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE REGIONE SICILIANA N.O.,41410
23/04/2018,07:40:00,VIALE REGIONE SICILIANA N.O. carr. laterale VIA SCOBAR,C,,38.126609,13.329386,2018,Primavera,Aprile,Lunedì,23,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,VIALE REGIONE SICILIANA N.O.,41410
